ANAL_CODE,KEYWORD_GUBUN,SITE_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
ANAL-211104-0097,1,0,방 한가운데를 가로지르는 지저분한 전선 가리는데 사용 중인데  만족하며 사용하고 있습니다,이번엔 많이 구매하지도 않았는데 모서리보호대랑 바닥보호스티커 챙겨주셨네요,화면과 색상은 약간 달라요  그렇지만 다행히 가구  바닥 색과 엄청 안어울리는 정도는 아니어서 나름 만족하며 사용 중입니다,여기 단골입니다,,,,,,
ANAL-211104-0173,1,0,욕실에 코너 선반 3개를 출장비 5만원인가 들여서 설치했습니다 처음엔 만족했지요 그런데 며칠 쓰다보니 치명적인 단점이 발견되었습니다선반 간격이 좁아서 사이즈 작은 제품들은 상관없지만 대용량1200g제품들은 펌핑이 어려웠습니다선반은 새로 사면 되지만 또다시 5만원을 들여 기사님을 불러야하는데 그러면 배 보다 배꼽이 더 큰 상황남편보고 설치해달라고 하니까 타일 손상될까봐 무서워서 못하겠답니다그러다 무타공 코너선반을 알게됐고 배송 오자마자 설치해보았습니다24시간 정도는 본드가 잘 마르게끔 물건을 올려두지 않았구요 설치 다음날 물건 올려 두었는데 튼튼하게 잘 붙어있네요 기존 선반들과의 간격을 조금 넉넉히 했더니 용량 큰 제품도 손쉽게 펌핑 할 수 있게 되었고 무타공인것도 너무 마음에 쏙 들어요보통 무타공하면 흡착식 제품들이 많은데 흡착식은 흡착이 약한게 단점이죠이 제품은 진짜 튼튼하게 잘 붙어 있어요 본드가 최강인가봅니다 밑이 막혀있지 않아 물이 잘 빠져서 물때가 안끼는 것도 맘에 들구요기존 초록색 선반보다 이 제품이 우리 집 욕실과 잘 어울려 깜짝놀랐어요집에 타공하기 싫으신분들  흡착식이나 봉선반식 쓰시는 분들 이 제품 사용해보시면 후회 안 하실 거예요 강추드립니다,튼튼하게 잘 붙어 있고 좋아요 많이 파세오,배송 빠르고 예쁘네요펌핑하려면 박는게 나을거 같아서 박았는데 선반 자체에 약간 흔들림은 있어요,화장실 모서리에 알맞게 물건을 올려놓을수 있고튼튼하게 고정되고 이쁘네요,,,,,,
ANAL-211104-0218,1,1,튼튼하고 좋긴한데  위에 나무가 자꾸 떨어져요 그 부분은 필히 개선하시길 바랍니다,생각보다 자석이 강력하지는 않네요우산 넣다가 부딛혀서 떨어졌어요 깔끔해서 좋긴한데 그 부분이 좀 아쉽네요,집이 작은 자취방이라 우산둘곳없어서 구냥 밖에 손잡이에 걸어놧엇는데이제는 깔꼼쑤 하네요장점1 이쁨장점2 뒤에가 전부 자석이라 엄청세게 잘붙음우산때메 떨어질 염려x장점3 공간활용장점4 물받이가 있어서 아래 물 안떨어짐단점1 색선택 x라 아쉽검정색도 좋을듯단점2 생각보다 큼 써본 결과 자취생 필수템인거 확실함요추천합니당,원룸에 우산 보관할 곳이 없어서 구매했는데 예쁘고 자석도 튼튼해서 만족합니다 ,,,,,,
ANAL-211104-0218,0,1,자석이,자꾸,,,,1.95,1.18,,,
ANAL-211104-0218,1,1,굿굿엌마그네틱  제대로 읽어보지도 않고 디자인이 이뻐서 주문했는데 자석이였네요,우산이 두 개 이상 들어가면 바로 떨어지고 난리나네요,자꾸 삐뚤러져요,또 아래받침부분이 살짝 찌그러지긴했지만 자석이 잘붙고 뭐 자세히 안보니까 무난한거같아요,나무 봉이 자꾸 빠지는데요,,,,,
ANAL-211104-0202,1,0,정리할 때 쓰려고 추가로 구매했어요 좋네요 ,추천받아서 구매했어요  기대중이에요 ,좋아여 ㅎㅎ 담에 또 필여하면 주문할께용,네임텍까지 붙이니 더 좋아요,깔끔하게 정리되고 꺼내쓰기도 간편해서 너무 좋아요,,,,,
ANAL-211104-0044,1,1,정말불편합니다위에 홀더 계속 빠지고 아주 화가나서 못쓰겠네요,,,,,,,,,
ANAL-211104-0057,0,1,모서리,좋아요,너무,투명이라,좋네요,13.14,11.7,8.34,5.84,4.32
ANAL-211104-0057,1,1,괜춘한듯 뭐 투명이라서 잘 안보이기도 하고 부피가 그렇게 크지도 않아서 괜춘괜춘 그리고 싸잖아요,애기같은 여자친구 키우는 집입니당 새로 침대 프레임을 샀는데 모서리 마감이 되게 날카로워서 놔두면 당장이라도 피를 볼 것 같은 마음에 얼른 사버렸어요,좋아요,굿모서리에 붙이려고 샀어요,좋네요다이소 안가고 되고 빠른 배송으로 받아볼 수 있으니 아주 만족스러워요,,,,,
ANAL-211104-0282,0,1,좋아요,변기,너무,푹신,커버,19.17,8.97,8.22,5.51,5.04
ANAL-211104-0282,1,1,맘에들어요설치하고보니까 화면보다 훨씬예뻐요 파란색이라서 더 깨끗해보여요 대형이라서 사이즈가 안맞으면 어쩌나 걱정했는데 딱맞네요,사이즈도 적당하고 괜찮게 썼고 변기에 막 앉는 딸이 있어서 재구매는 못할듯 해요양호하고 추천 드리며 오래쓰실 분은 비추요,양품으로 왔네요,사이즈가변기보다커서 좋아요,잘 받았어요,,,,,
ANAL-211104-0278,0,1,그냥,있는,샀는데,끼워서,좋아요,2.5,1.6,1.37,1.36,1.29
ANAL-211104-0278,1,1,쿠션감 있는 커버라 겨울철에 쓰기 좋은 듯 합니다,푹신하고 좋은데 조금큰거같아요,이건 아니라고 생각함,이런거 찾아도 잘 없더라구요,끼워서쓰는커버입니다변기에 붙여서 쓰는 줄 알고 샀는데 끼워서 쓰게 되어 있네요,,,,,
ANAL-211104-0013,0,1,사용,있어,,,,1.49,1.37,,,
ANAL-211104-0013,1,1,잘 사용하고 있어요,생각보다 크고 문고리에 걸어들수 있어 좋네요,미리 사둘껄 하는 후회가 되네요우선 사용하기 편하고 좋습니다,쓰다보면 늘어나긴 하겠지만튼튼해보이고 아직까지는 방문에 꽉 맞춰줘서좋으네요,,,,,,
ANAL-211104-0013,0,1,좋아,문이,,,,1.0,0.95,,,
ANAL-211104-0013,1,1,꼭사세요색상이 화이트라서 맘에 들구요억지로 빼지않는이상 한번 끼워두면절대로 안빠질것 같네요,쾅 소리도 안나고 좋아요통풍이 잘되는 집이라 문이 쾅쾅 세게 닫히거든요,어디까지 애기 키우는 집으로 변하려나  했는데 인테리어 해치치 않는 선에서 아이의 안전도 지키고 좋아요,거실 부엌 방방 창문 열어두니 바람에 문짝이 쾅쾅 닫힐 때가 있어서 샀는데 잘 맞네요,보통 사용하던 건 금방 찢어져서 버리고 못 쓰는데요,,,,,
ANAL-211104-0205,0,0,좋아요,손잡이,바구니,깔끔,정리,2.39,1.19,1.16,1.11,1.04
ANAL-211104-0205,1,0,사이즈가 딱 적당해서 큰 간장부터 여러가지 식재료를 잘 정리할 수 있었습니다,애들방에 하나씩 음료 넣어 주고 간식 넣어주는 바구니로 좋을것 같아 구매 해 봤어요애들이 좋아 하네요손잡이 원목 포인트 이쁩니다디자인 차별 좋네요이 회사 제품들은 모두 깔끔하고 산뜻해 보여서 자꾸 보게 되네요,몇개 더 사서 팬트리 정리함으로 사용하려고 합니다너무 만족스러워요,손잡이가 나무인점이 특이하고 일반 바구니에 나무 손잡이 느낌 좋아요,디자인 맘에들어요,,,,,
ANAL-211104-0004,1,1,좋아요강추합니다사진을 못찍어서 배너 사진 첨부합니다,좋아요 아기 때문에 문으로 장난쳐서 위험해서 주문했어요 잘 쓰고 있어요,잘쓰고있어요  진작에 살껄그랬네요,,,,,,,
ANAL-211104-0004,0,1,문에,좋아요,문이,찢어,바로,3.72,2.71,2.37,2.35,2.32
ANAL-211104-0004,1,1,하지만 문에 딱 맞지는 않네요,금방 찢어져요,너무약하네요,애기 손찍고 난리도 아니었어요문은 콱 닫히고 이건 바로 쫙 찢어지고절대로 사면 안되는 상품입니다아무리 저렴해도 이건 정말 아닙니다,한번썼는데 찢어졌어요,,,,,
ANAL-211104-0210,0,0,좋아요,봉투,종량제,쓰레기,,5.13,1.55,0.87,0.58,
ANAL-211104-0210,1,0,좋아요,봉투가 잘 안 서요,디자인 좋아서 구입했는데 상태가 너무 별로에요,상태 좋습니다,아주 좋아요,,,,,
ANAL-211104-0210,0,0,봉투,생각보다,사용,,,2.9,1.66,1.0,,
ANAL-211104-0210,1,0,6천얼마짜리 얇은 은색 제품과 고민하다가 우드에 화이트컬러라 거의 2배를 주고 구입했습니다우선 캠핑장에서 사용할 목적으로 구입했는데 생각보다는 크기가 작았습니다,봉투 아래가 닿아요봉지 담을 봉투랑 일반 쓰레기 본투 같이 걸어둬서 잘 사용하겠습니다,가볍고좋은데조금작다좋긴한데 길이가 조금 더 길면 좋을거 같아요,편하구  이사올때 쓰레기통 죄다 버려서  이걸로 샀는데 만족합니다,,,,,,
ANAL-211104-0133,0,1,잡고,플라스틱,움직이,않아,2개,1.95,1.0,1.0,1.0,0.99
ANAL-211104-0133,1,1,좋아요,,,,,,,,,
ANAL-211104-0020,1,1,나름 잘 고정되네요 예쁘고 좋아요 ,안전문 사면서 주문해봤는데 잘 쓰이면 좋겠어요우리 아기가 손 다치지 않았으면 좋겠네요,,,,,,,,
ANAL-211104-0020,0,1,하려고,그냥,말랑한,문이,실리콘,3.11,2.91,2.61,2.32,2.29
ANAL-211104-0020,1,1,생각보다힘이없는듯생각보다 힘이없어요글고 이건 제실수인데 전 방문바닥에 놓고쓰려고 산건데 높이계산안해서 그냥문이닫히더라구요,속이 텅 빈 실리콘이라 찌그러지고 문은 전혀 고정이 안되요 돌 아기가 밀어도 밀리네요,지지력살짝부족하네요귀엽고 보관하기도 좋겠다 싶어 구입했고 오자마자 해봤는데 생각만큼 지지력이 있진 않아요,보관은용이하나너무말랑거림문고리에 걸 수 있는 점이 좋아서 구매했는데 좀 단단한 재질인 줄 알았으나 엄청 말랑하네요,미끄러져서고정안되요돈 버렸어요,,,,,
ANAL-211104-0215,0,1,있어,그릇,,,,1.74,1.37,,,
ANAL-211104-0215,1,1,마감처리가 너무 지저분하게 되어있어서 접기 놓고 뺄때 기스 엄청 신경쓰여요 반품 귀찮아서 그냥 씁니다,그릇정리하기 딱이에요,BEST세워서 접시를 정리할 수 있어 공간이 여유로워졌어요,,,,,,,
ANAL-211104-0215,1,1,길이가 딱 원하는 길이라서 아주 좋아요화이트라서 깔끔해 보이고 튼튼해요만족스럽게 잘 쓸게요,가격대비만족도떨어짐나무 접시꽂이를 쓰고 있었는데이사후 필요해 의해서 이제품을 구매해보았는데요재질상 한개씩 넣어야지만상처가 덜 날것 같더라구요때문에 수납량이 적은 편이고기대에 못미치네요 좀 무거운 편이구요나무재질이 접시 수납하기엔 더  좋은것 같아요,이렇게깔끔하고예쁘게정리가된다니정말쵝오받자마자 그릇정리하고 그릇장 자꾸만 열어보게 됩니다 진작 살껄고민할 필요가 없었네요좋은제품 감사히 잘 사용하겠습니다,,,,,,,
ANAL-211104-0223,0,1,좋아요,설거,싱크대,다른,튼튼,4.45,0.99,0.78,0.7,0.63
ANAL-211104-0223,1,1,다른건  싱크대에 걸쳐두면 자꾸빠져서  불편했는데  이건 길어서 너무 좋아요,주방에 선반이 좁아서 설거지를 하고 늘 올려 놓을 공간이 부족했는데 롤선반 하나로 쉽게 해결이되네요,며칠 쓰고나니 녹이 쓸더군요,튼튼하고 너무 쓰기 편해요,좋아요,,,,,
ANAL-211104-0223,0,1,사용,녹이,샀는,튼튼,좋아요,1.55,1.34,1.0,1.0,1.0
ANAL-211104-0223,1,1,튼튼하고적당한사이즈약간 반신반의 하면서 샀는데 생각보다 튼튼해서 놀랐습니다,어쩜 크기가 딱맞네요,마감이 완벽하지 않아서 사이사이 녹슴 그것 빼면 불만 없음,추천안해요재구매안해요사용3일차부터 이음세부분에 녹 발생 시어머니 쓰실껄 고르고 골라 샀어요,,,,,,
ANAL-211104-0014,0,1,자석이,깔끔하고,생각보다,많이,좋아요,2.74,2.54,1.24,1.21,1.14
ANAL-211104-0014,1,1,자석이 생각보다 많이 세서 문 고정 효과는 확실합니다그러나 고정해놓을곳이 석고벽이거나 불안정한분들은 구입하기전에꼭 설치할 장소를 고려해보셔야 할 것 같습니다자석이 셉니다많이쎕니다,자석이 생각보다 많이 쌥니다,하얀색 찾다가 구매했어요,잘 쓰고 있어요,,,,,,
ANAL-211104-0014,0,1,나사를,돌리는,자석이,삐딱하게,제품,2.49,2.49,2.11,2.05,1.0
ANAL-211104-0014,1,1,허허 자석이 세서 잘 붙어있는데 문제는 너무 세요잘 안떨어지네요힘을 좀 많이 줘야합니다,분리하고 못박야할때 분리가 안되서 애먹었어요,자석이 약하다는 분 계시던데전 너무 강해서 스티커 세장 붙이고 사용해요,주문했을 때 불량으로 교환을 했기에 별점 4점 줍니다,가격이 너무 저렴해서 자석이약할까봐 걱정했는데 엄청쎄네요,,,,,
ANAL-211104-0172,1,0,세대주님이 좋아하세요,욕실에 컵이 자꾸 물때가 껴서 고민중에이걸 발견했네요 예쁘고 너무 실용성있어요잘쓸게요,인테리어공사 시작하면 부착하려고 아직보관중인데 잘 사용할 것같습니다,함께 동봉된 본드를 사용하지 않고 정리가 필요한 곳에 수납식으로 쓰고 있습니다 이렇게 써도 좋은것 같아요 ,재구매튼튼하고 디자인도 너무 좋아요,,,,,
ANAL-211104-0131,1,1,빠른 배송 너무 좋아요,딱 맞아떨이지진않지만 벽면이 아닌곳에 설치할때는 어거지라도 사용이 가능합니다 좋아요,생각보다 크네요 좋습니다,모서리에 고정 잘돼요 하지만 겉에 실리콘 처리가 되어있지 않아서 벽이 상하네요 적당한 걸로 덧대서 설치했습니다,,,,,,
ANAL-211104-0129,0,1,좋아요,설치,아기가,너무,튼튼,20.1,13.11,9.52,8.03,7.78
ANAL-211104-0129,1,1,재구매튼튼하고 좋아요,잘 쓰고 있어요,너무 좋아요,튼튼하고  아이들이 잡고 흔들어도 끄덕없구요쌍둥이 키우면서 한아이는 화장실에 자꾸 들어가고한아이는 신발 신는다며 현관에 자꾸 나가서 화장실하고 현관 두군데 설치했는데 아이들이 손가락이나 몸 끼임없이 안전해서 좋더라구요,너무 너무 만족스러워요,,,,,
ANAL-211104-0129,0,1,자꾸,안전문,너무,설치,좋아요,12.49,12.43,11.69,10.15,9.73
ANAL-211104-0129,1,1,기본베이스만 삿다가 문이 너무길어서 확장형 추가구입했네요,안전문 설치시 110센치여서 추가 확장패널이 필요하여 주문하였습니다,튼튼설치할때 힘 없는 사람은 힘들겠지만 그만큼 튼튼해요,딱먖고흔들림이없어좋네요기존 화강패널 45cm 밀려서 다시 30cm재구매 탄탄하니  좋네요,연장방법도 쉬워요,,,,,
ANAL-211104-0246,0,1,너무,예쁘고,제품,사막화,같아,2.35,1.65,1.48,1.26,1.0
ANAL-211104-0246,1,1,제품이 화이트색상이라 인테리어용으로도 너무 예쁘고 크기도 좋고 내구성 좋아보여요 잘쓰겠습니다,디자인이 예쁘고 분리가 되는점이 좋을거 같아서 구매 하였는데  전에 쓰던 이만원 짜리 화장실이 오히려 더 좋습니다사막화 너무 심하고 사막화가 고양이가 위에서 올라와서 내려올때 생기는게 아니라 아래 분리되는 공간에서 모래가 사방팔방 다 튀어나와 벤토 썼다가 집이 모래밭이 될거 같아서 두부로 바꿨는데 벤토보단 낫지만 그래도 사막화 심각해요,다행이 사개월 아기라 크기는 적당한데 스스로 열고 들어가는건 못하네요,디자인이 예쁘고 분리가 되는점이 좋을거 같아서 구매 하였는데  전에 쓰던 이만원 짜리 화장실이 오히려 더 좋습니다사막화 너무 심하고 사막화가 고양이가 위에서 올라와서 내려올때 생기는게 아니라 아래 분리되는 공간에서 모래가 사방팔방 다 튀어나와 벤토 썼다가 집이 모래밭이 될거 같아서 두부로 바꿨는데 벤토보단 낫지만 그래도 사막화 심각해요 ㅋㅋㅋㅋ,,,,,,
