ANAL_CODE,KEYWORD_GUBUN,KEYWORD_POSITIVE,SITE_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
ANAL-211104-0285,1,N,0,근 숫가락이 실리콘이였음,제가 여러 실리콘 아기 흡착 식판 식기 다 사봤는데 아기가 만지면 움직이던데이건 정말 흔들림없고 좋아요엄마의 모든 생각이 다 담긴 제품이네요,근ㄷ 숫가락이 실리콘이였음,11개월 아이가 흡착한 그릇을 떼려고 난리네요,스텐이라 안전하고 연마제 작업해보니 묻어나는거 없더라구요,,,,,
ANAL-211104-0147,0,P,0,너무,이유식,좋아요,하이체어,아기,13.94,9.68,7.23,4.52,4.19
ANAL-211104-0147,1,P,0,튼튼하고 높이 조절도 되서 만족합니다,그래도 아기 이유식 먹을 동안 잘 사용할 것 같네요,맨날 누워있는걸 싫어해서 안아주기만 했는데 의자 사고 앉히면 시야가 높고 넓어져서 그런지 확실히 덜 울어요제품 자체도 만족스럽습니다,직접 사용하고있는데 아주 좋아서 아는 동생네 선물로 보냈어요마음에 들어하네요,계속 휴대용부스터에 앉혀 먹였는데 오늘 아침에 바로 아가드 슬라이드에 앉혀 먹이는데 아가도 안정적이고 우리도 넘편하게 이유식 줬네요아주 대만족입니다,,,,,
ANAL-211104-0147,0,N,0,이유식,너무,하이체어,아가드,맘에,4.87,3.41,2.31,2.12,2.11
ANAL-211104-0147,1,N,0,사랑하는 조카를 위한 선물이예요아직 저는 실제로 보지는 못했지만 사진으로만봐도 색상도 너무 예쁘고 튼튼해보이네요,이유식 먹고나서 분유 수유때도 연이어 눕힐 수 있어 너무 편합니다,저렴하게 잘 샀어요이제 막 이유식 시작하는데 배송이 이틀만에 와서 수유해보았는데 신세계네요아가가 요새 수유할때 많이 움직여서 힘들었는데 여기 누워서 먹으니 저도 밥도 먹을수있고 넘 좋았어요,전 빨래도 설거지도 화장실도 가야하는데  그래서 아직 이유식전이지만 하이체어에 태워서 데리고 다니면서 일봐요  식탁에서 밥 먹을때도 같이 눈마주치고 도란도란 이야기하면 안심이 되는지 잘 울지도 않아요,아기도 좋아하고 이제 편히 이유식을 먹일 수 있어요,,,,,
ANAL-211104-0147,0,P,1,너무,좋아요,이유식,아기,앉아,11.7,9.35,6.83,5.27,4.3
ANAL-211104-0147,1,P,1,저희 둘째는 7개월이라 이젠 추달린스쿠류 해서 분유 먹는지라 바운서에서 먹였는데 이게 더 편해요 등받이 조절되서 가격도 저렴하게 잘 샀고 배송도 제주돈데 잘왔어요,밥먹을동안 앉혀놓으면 울지않고 잘 있어요식판도 뒤에 다리에 놓을수 있고 쿠션감도 있고 부드럽게 잘 끌리고펴는것도 쉽고 너무 편리해요,최근구매한아기용품중최고재질이 고급스럽고 마감 품질 수준이 높아서 만족스럽습니다,튼튼하고 사용하기 편해서 좋습니다,제품도 튼튼하고 배송도 빠르고 아기의자로 넘 좋아용,,,,,
ANAL-211104-0147,0,N,1,이유식,너무,아기가,의자,바로,3.15,3.11,3.09,3.05,2.51
ANAL-211104-0147,1,N,1,진작 구매할걸 왜 이제 구매를 했는지저처럼 고민하시는 엄마들 고민하지마세요,음식받침대가 파손된 상태로 배송되어 교환한거 말고는 괜찮네요비슷한 형태의 비싼 다른제품에 비해 꿀리지는 않는듯이제4일 써봐서 정확히 판단은 못하지만,부모님댁에놀러다닐때에 매번 들고다니기도 힘들고 너무 비싼걸 여러개 두자니 부담될때 좋은거 같아요,다른건 다괜찮은데 아기와 식판사이 공간이 너무 납니다음식먹다 사이로 다흘림 턱받이 부분빼고 다흘린다고 보면됨매번 먹고 의자닦는건 기본스트레스 받네요매번쓰면서 좀 휘회합니다,더욱 좋겟는데 졻은거로 되여있어 안전벨트가 약해보임,,,,,
ANAL-211104-0256,0,P,0,좋아요,매트,좋네요,배송,만족합니다,10.4,4.43,4.15,3.44,3.38
ANAL-211104-0256,1,P,0,깔끔하네요,깔끔한게 좋습니다,아주잘썼어요,좋아요,롤매트 테이프 다 써서 주문했는데 기존에 쓰던것보다 덜 일어나고 좋네요,,,,,
ANAL-211104-0256,0,N,0,너무,테이프가,좋아요,먼지,폭이,1.84,1.79,1.54,1.46,1.41
ANAL-211104-0256,1,N,0,폭이 작은게 좀 아쉬워요,접착력이 안좋아서 금방 너덜너덜 테이프가 다 일어나네요,롤매트 이어 붙이기 위해서 구매했습니다,배송이 연휴 때문이라고 해도 너무 늦네요,그래도 붙쳐놓고보니 찌꺼기도 안끼고 아기쥬스 흘려도 밑으로 빠지지 않아조아요,,,,,
ANAL-211104-0256,1,P,1,저렴한 가격에 좋은제품입니다,놀이매트 고정 시킬려고 구입했어요 매트도 비싸고 오래사용해야하니 구입했는데 가로 길이가 쫌 얇아서 일반 박스 테이프의 3분의2 크기정도 되는거 같아요 박스테이프 크기를 원해서 살짝 아쉬워요 좀더 두꺼운게 나오면 좋겠고 그렇담 추가 구매의사가 있네요 그렇지만 찐득하게 묻어나오는건 확실히 없네요 티비설치하다가 설치과정에서 매트가 살짝 찢어져서 혹시 오염되어 상할까봐 그위에 테이프 붙여서 잘 사용하고 있어요 테이프를 바꾸는과정에서 찐득거림도 없고 좋아요,메트마무리에좋아요정말 잘고정되네요폭신폭신한 메트에 붙여놓으니 깔끔하고 좋아요,마음에듭니다좋습니다잘쓰겠습니다감사합니다포장꼼꼼마음에 듭니다 좋습니다 잘쓰겠습니다감사합니다 포장꼼꼼하게 잘되어 왔습니다 잘 쓰겠습니다요 좋습니다 좋아요잉,롤매트용으로강추해요깔끔하고 좋아요 다이소에서 산가보다 가성비 좋아요 추천추천,,,,,
ANAL-211104-0256,1,N,1,사용해보니테이프 굉장히 잘말려요3번째 교체중짜증남같은 아가드제품 매트 사용했는데,너무 반짝여서붙이기망살였음 ,,,,,,,,
ANAL-211104-0103,0,P,0,좋습니다,조아,,,,2.15,1.0,,,
ANAL-211104-0103,1,P,0,좋아요,잘감아주면 튼튼하게 고정되고 마감도 깔끔합니다,조아요,빠른배송감사합니다,,,,,,
ANAL-211104-0103,1,N,0,너무 얇아서 전선 많이 정리할 수가 없네요,만족합니다,,,,,,,,
ANAL-211104-0103,0,P,1,전선,좋아요,정리,너무,깔끔,5.16,4.03,3.84,3.51,2.63
ANAL-211104-0103,1,P,1,전선들을 정리하려고 샀어요좋아요,컴퓨터 뒤 지저분한 전선도 돌돌 한번에 감아 정리했습니다,집 이사후에 정리가안되서 정리를 위해 구매햇습니다,너무 좋습니다,간편하고 잘라쓰기도편하고 적은양 많은양 다 쓰기편해서 너무좋아여케이블타이는 나중에 꼭 잘라야하고 자국남고 스티커같은투명한것도써봤는데  그건나중에 찐득이가 남아있더라구요,,,,,
ANAL-211104-0103,0,N,1,고양이가,샀는데,전선,선을,너무,3.55,2.83,2.67,2.12,1.78
ANAL-211104-0103,1,N,1,배송 빠르고 좋아요,야옹이저희 야옹이가 깨물어보고는 이상해하네요,고양이가 자꾸 전선을 물어서 샀는데 전선보다 전선정리 스크류를 더 좋아해욬 저걸 막대기에 묶어서 놀아주니 넘 잘 놀아서 장난감도 하나 생긴 기분입니다,없느니만못하네요반려동물이 전깃줄을 뜯을까봐 샀는데 너무 쉽게물어뜯고요 오히려 전깃줄 자체보다 더 관심을 갖네요,아깽이로부터전선을보호합시다3개월 아깽이가 전선을 자꾸 씹어서 구매했어요88마우스 두개와 스피커 충전기 등 다 씹어 먹었어요온 집안 전선을 보호 케이블로 씌우니 아깽이가 접근도 안 하네요,,,,,
ANAL-211104-0262,0,P,1,좋아,,,,,1.0,,,,
ANAL-211104-0262,1,P,1,좋아요다만 끈끈이 부분이 조금더 끈끈했음,딱 붙어있네요,작은 구멍 났었는데 붙이니 감쪽같네요,좋아요좋아요,배송이  너무 빨라서  굿     작은거라도  배송이 빨라서    좋았습니다,,,,,
ANAL-211104-0262,1,N,1,잘붙여지기느 하나 양면테이프가 너무 티나서 어디 붙얐는디 멀리서도 티  다 남,좋아요구멍난데한방에,너무 편리하게 잘이용했어요전엔 테이프로 막아놨었는데 이걸로 깔끔하게 붙였답니다,,,,,,,
ANAL-211104-0084,0,P,0,좋아요,아기,배송,있는,안전,6.59,2.21,1.48,1.23,1.1
ANAL-211104-0084,1,P,0,깔끔합니다아이가 손 넣을까봐 구매했어요깔끔하게 좋아요만족합니다좋아요좋어요좋습니다,좋아요,아기가 뺄수 있는 정도는 아니여서 쓸만하긴 해요,아기가 저지래를 하기 시작해서 샀어요,아직 사용 전이지만 아기가 서고 걷고하면 아주 유용하게사용할수있겠어요,,,,,
ANAL-211104-0084,0,N,0,아기가,만족,,,,1.41,1.0,,,
ANAL-211104-0084,1,N,0,어디에나 맞는 거라고 되있길래 샀는데 고정이 안되고 그냥 빠져요,끼우자마자 아기가 빼요 헐겁고 그냥 밀면 쓱 빠져요,후기 아기가 기어다니기 시작해서 샀어요,가운데 손잡이처럼 튀어나와있어 뽑기 편합니다,나름 인테리어 해치지 않으면서 생각보다 싼티도 안나고 저렴히 물건 구매해서 아기보호용으로 쓰겟어요,,,,,
ANAL-211104-0084,0,P,1,좋아요,좋네요,콘센트,아주,아기,5.91,2.96,2.63,1.9,1.65
ANAL-211104-0084,1,P,1,안전커버 덕분에 먼지도 안쌓이고 좋아요,좋다좋아요,싸게 구입 잘했어요,꼭사세요필수템저렴하고 좋아요,빠른 배송 좋구요,,,,,
ANAL-211104-0084,0,N,1,너무,아기가,다시,그냥,쉽게,4.32,3.76,2.22,2.01,1.67
ANAL-211104-0084,1,N,1,아이가 기어 다니고 모든걸 넣고 빼고 할 시기가 와서 긴급하게 구매했어요,돌지난지 얼마안된아기가 아주 손쉽게 다빼요의미가없네요바닥에굴러다니는거 치우느라 일만늘었어요,잘 빠지는 수준이 아니라 그냥 떨어집니다,고정이 안돼요 끼워두고 뒤돌아서면 저절로 빠져요,멀티탭에도 사용하려고 했는데 마찬가지로 그냥 떨어지네요,,,,,
ANAL-211104-0073,0,P,0,좋아요,머리,아직,사용하기,좋네요,3.18,3.18,2.52,2.51,2.31
ANAL-211104-0073,1,P,0,흡입되고 방수되고 너무 좋아요,잘 됩니다,똥손이지만 아들 머리이발시켜보려고 구매했어요 소음적고 미리mm별로 구분도 되고 좋아요,조아요,아기머리 시원하게 깎았네요,,,,,
ANAL-211104-0073,0,N,0,한번,아기가,아직,집에서,소음,2.15,1.99,1.61,1.27,1.26
ANAL-211104-0073,1,N,0,아직 사용전이지만  소리가 되게 크거나 그런건 아니네요,잘쓰겠습니다,깔끔하고 안전해서 좋네요,한번 사용해봤는데 한번 사용은 맘에 드네요,사용하기 좋아여 소음 아예없진않아서 아기가 울어요 ㅠ,,,,,
ANAL-211104-0073,1,P,1,적은머리손질시아주좋아요흡입통이 작아요그래서 머리가 별로 없는 아기들용 입니다바리깡이라고 하죠이런걸 보긴 봤는데 직접 해보니 쉽지는 않네요 그래도 보조 날이 있어서 깊게 파일일은 없어서 안심하고 잘랐어요가격이 좀 바싼데 반해 흡입성능이나 흡입량은 적어 아쉬운데아기가 어리고 머리숯이 없으면 쓸만 해요,,,,,,,,,
ANAL-211104-0073,1,N,1,디자인 좋고 구성품좋어요 흡입력은 많이 똘어집니다 대산 없는것보다 머리날림은 적은편이간해요,,,,,,,,,
ANAL-211104-0253,1,P,1,심플한디자인이마음에들어요디자인이 너무 심플해서 마음에들어요 그리고 물을 채워놓으면 알아서나와서 더 편리한것같아요 우리집 냥이도 처음에는 조금 경계하는거 같더니 어느 순간부터 자꾸 급수대근처로 가서 물을 더 잘먹는 기분이에요 ,,,,,,,,,
ANAL-211104-0253,1,N,1,박스훼손 상품이지 상품에 문제 있는건 아니지않나요 급하게 필요해서 그냥 사용하지만 파손된 상품을 판매하는건 좀 아닌거 같네요,,,,,,,,,
ANAL-211104-0001,0,P,0,좋아요,좋네요,튼튼하고,배송,많이,11.94,4.18,4.08,2.97,2.73
ANAL-211104-0001,1,P,0,빨래망 처음,배송도 빠르고 맘에 듭니다,이중겹이라 튼튼하고 좋아요,이중겹이라 짱짱하니 넘 튼튼하고 좋네요,일반 망보다 촘촘하고 조아요,,,,,
ANAL-211104-0001,0,N,0,세탁망,니트,만족,걱정,좋아,2.43,1.99,1.0,1.0,0.69
ANAL-211104-0001,1,N,0,두께도 두껍고 좋은거 같아요,안에 내용물까지 깨끗이 빨리는지는 모르겠지만 어차피 손세탁이 아니니까 손빨래만큼은 안될 것 같구요,좋아요,뻣뻣해서 다른 옷에 손상주지 않을까요,항상 손빨래했는데 속옷을 세탁망에 넣고 빠니까 좋네요,,,,,
ANAL-211104-0001,0,P,1,좋아요,속옷,세탁,튼튼하고,좋네요,8.04,7.34,4.85,3.95,3.92
ANAL-211104-0001,1,P,1,3개는 무리고 2개정도는 좀 덜빨리는거 같고 걍 1개씩 넣으면 깔끔하게 빨리는거 같아요,반대편이 비쳐보이지 않을 정도로 두텁고 안쪽 망이 촘촘한 망이라서 좋아요,약간 도톰한 편이에요아래쪽에도 와이어로 링이 들어가있어요,전에 쓰던거는 넘 약했는데 아주 좋습니다,튼튼합니다몇번 사용해봤는데 튼튼하고 좋네요,,,,,
ANAL-211104-0001,0,N,1,세탁,속옷,지퍼가,넣고,넣어,5.99,4.26,3.14,3.07,2.89
ANAL-211104-0001,1,N,1,생각보다 조금 작긴하지만 한두벌 정도는 가능할듯요 빠른배송은 정말 쵝오,생각보다 망이 두꺼워서 좋아요재질도 꺼칠하지 않구요삼각형의 모양이 잡혀있어서 속옷을 반으로접고 넣어도 공간이 남구요,했는데이렇게 금방 터질 줄은 몰랐어요타제품에 비해 조금 비싸게 받으실때에는 뭔가 좀 달라야 하지 않나요,속옷빨래하는데좋아요속옷을 손빨래 해야하는건 아는데 귀찮아서 세탁망에 넣고 돌려요,제 주변 소중한 분들도 TM 직업 종사하는 분들 있기에 저도 신경쓰이는부분인데하 정말 참  정 딱떨어지네요,,,,,
ANAL-211104-0307,0,P,0,배송,좋았,,,,1.0,0.61,,,
ANAL-211104-0307,1,P,0,늘쓰던제품이니다,강아지가있어 전선보호관은 필수입니다,,,,,,,,
ANAL-211104-0307,1,N,0,튼튼해서 좋긴한데  자를 때 무지 힘들었네요,,,,,,,,,
ANAL-211104-0159,0,P,0,좋아요,너무,깔끔하고,분리수거,좋네요,12.11,10.33,10.2,3.56,3.44
ANAL-211104-0159,1,P,0,상품 빠르고 안전하게 잘 받았어요쓰레기통 크기도 너무 적당하고 가볍고 내구성 좋네요,너무 작긴하네요,인테리어로도 손색없어요,조립도 정말 간편하고 아래에 바퀴가 있어서 이동도 쉽습니다,분리수거함을 현관에 둘수밖에 없어서깔끔한 제품으로 골랐어요이게 딱이네요,,,,,
ANAL-211104-0159,0,N,0,너무,깔끔하고,분리수거,좋아요,쓰레기,4.27,4.04,2.33,2.3,2.28
ANAL-211104-0159,1,N,0,집에 나가면서 버리고 나가야되는데 통에 비닐쒸우기가 불편하네요,빈공간에 사이즈 딱이라 구매했어요,너무 잘 사용하고 있어요분리수거함이 깔끔하고 쓰레기 버리기도편리하고 좋아요,깔끔하고 바퀴가 달려 있어 쓰레기 비울때 동시에 끌고 갈 수 있어 편리하네요,바퀴가 달려있어 이동하기 편하고 생각보다 공간도 많이 차지하지않아 좋아요,,,,,
ANAL-211104-0159,0,P,1,깔끔하고,있어서,좋아요,뚜껑,분리수거,4.83,4.29,2.81,2.59,2.48
ANAL-211104-0159,1,P,1,체감은 1215L하단 쓰레기통 캐리어가 은근 엄청 편하네요,깔끔하게 분리수거 할수 있어서 좋어요,혼족에게딱사이즈가 20L라서 혼자사는 사람에게 딱이에요,주방 가운데 놨는데 넘 예쁨첨엔 사이즈가 넘 작나싶었는데 매일 휴지통 비워서 갖다 버리기 때문에 사이즈가 오히려 알맞아요자꾸 페달밟는 습관되서 앞에서 멈칫하다가 하루만에 적응했네요,혼자사는사람집에서 사용하기 크기도 적당하고 좋습니다,,,,,
ANAL-211104-0159,0,N,1,너무,많이,뚜껑,입구에,분리수거,6.33,3.34,2.83,2.58,2.07
ANAL-211104-0159,1,N,1,사이즈 딱좋고 현관에 재활용품 안쌓여있어 좋아요,외관상 깔끔하게 정리할 수 있어 가장 좋았고 20L 봉지가 들어가는 크기라 채우고 버리고 하기에 적당한 크기라 만족했습니다,그리고 제꺼는 누가 쓰던거 다시 포장해주신 건가요단순 플라스틱 냄새라기보단 통에서 뚜껑을 눌러서 뚜껑이 들리면 쓰레기 냄새가나요왜 그런거죠,쓰는봉투보다510리터크게사시구엄청가벼워요너무 잘넘어져요,당장 급한대로 쓰긴하지만 저런 하자제품을 판다는게 너무 어이없네요,,,,,
