ANAL_CODE,KEYWORD_GUBUN,KEYWORD_POSITIVE,SITE_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
ANAL-211104-0029,0,P,1,좋아요,좋네요,의자,소리,안나,1.98,1.82,1.45,1.41,1.13
ANAL-211104-0029,1,P,1,잘받았습니다,이마트에서 구입해서 썼었는데 품절이라 같은 상품 어렵게 검색해서 구입했네요,좋네요,식탁 의자에 끼우려고 구매했는데크기도 딱 맞고 의자에 끼울때는 조금 빡빡해서 힘들었지만 끼워 놓으니 딱 맞아 좋습니다,식탁 의자에 끼우려고 샀는데 크기는 딱 맞고 끼울때 조금 뻑뻑하지만 꽉 조여있어서 빠지지 않을거 같아서 좋고 의자밀때 소리도 나지않아 좋습니다,,,,,
ANAL-211104-0029,1,N,1,좋아요 오래써도 먼지가 붙지않고 소리도 안나요이마트에서는 이제 판매안하시나요폭풍검색해서 제조사가 같은 제품 찾아내 구입했네용,만족합니다 ,평소 오프라인으로 구매해 사용하던 제품인데 인터넷으로는 찾기 힘들어 애먹다가 겨우 찾았네요 오래사용할수있고 먼지가 잘붙지 않아 좋아요,배송꼼꼼히 왔네요 사이즈보려고 두종류시켜봤어요 30으로 재구매해야겠어요,,,,,,
ANAL-211104-0029,1,P,1,예전부터 사용하였는데 오래되니 삭아서 재구매했어요 다른상품도 사용해보았지만 의자 뺄때두 힘들이지 않고 부드럽게 소리도 안나고 단지 사이즈가 살짝 조금만 더 컸으면하는 젤 만족하는 상품이네요,완전좋아요좋아요좋아요,,,,,,,,
ANAL-211104-0029,1,N,1,의자발에 소리때문에 여러개 다써봤는데 이게 젤 만족합니다먼지도 안붙고 소리도 안나고 좋아요추가구입하려고 다시 들어왔다가 상품평도 쓰고 갑니다,,,,,,,,,
ANAL-211104-0230,1,P,1,마스크 깔끔하게 정리되어서 좋고 편하고 예뻐요 ㅎㅎ,마스크 깔끔하게 정리되어서 좋고 편하고 예뻐요 ,마스크를 매일 쓰니까 보관할 통이 필요해 구매했는데와 이거 물건이네요너무 예쁜데 실용적이에요나무뚜껑도 무거워서 헐겁지 않아요입구를 막아주니까 먼지도 안들어갈거같고마스크 꺼내기도 너무 편리해서 만족스러워요친구에게도 선물해주려고 합니다,우드와 화이트 조합이 예술인 모노플랫 또 사러 왔습니다코로나로 마스크 쓸 일이 많아졌는데 마스크를 포장 그대로 두자니 미관상  위생적으로 안좋아보여서 구매했습니다 넘나 이쁘고 좋네요마스크 뽑을 때도 편하고 인테리어 효과도 있고 일석이조입니다 배송도 너무 빠르게 와서 만족합니다,,,,,,
ANAL-211104-0230,1,N,1,디자인이 깨큿한 점은 좋았는데 폭이 더 넒어야 일반 마스크가 다 사용가능할 듯,,,,,,,,,
ANAL-211104-0230,1,P,1,마스크를 구매 후 보관이 불편했는데 보관도 편하고 꺼내서 사용하기도 너무 좋네요먼지 걱정도 덜하고 너무 깔끔하네요,깔끔해서좋아요늘 피아노 상단에 마스크 박스들을 뒀는데 아무래도 벌크제품이다 보니 먼지 쌓일까봐 신경 쓰이기도 하구 잘 못 뜯었을 경우에는 박스가 종이다보니 지저분해보여서 보기 안좋았거든여ㅠㅠ 근데 이거 사구서 하나씩 빼서 사용할 수도 있고 지저분한 박스나 포장지도 안보여서 너무 깔끔해보여요디자인도 깔끔해서 넘 이뿜,마스크를 샀는데 개별포장이 되어있는 것이 아니라서 요런게 필요했네요잘 쓰고 있습니다,마스크도넉넉하게잘들어가고빼서쓰기도편하네요현관 입구에 마스크 디스펜서 있었으면 좋겠다 싶어서 구매해봤는데 아주 좋네요 색상이 화이트와 우드라서 굉장히 모던하고 깔끔합니다 마스크도 넉넉하게 잘 들어가고 빼서 쓰기도 편하네요 대체적으로 만족합니다,깔끔해서좋아요늘 피아노 상단에 마스크 박스들을 뒀는데 아무래도 벌크제품이다 보니 먼지 쌓일까봐 신경 쓰이기도 하구 잘 못 뜯었을 경우에는 박스가 종이다보니 지저분해보여서 보기 안좋았거든여 근데 이거 사구서 하나씩 빼서 사용할 수도 있고 지저분한 박스나 포장지도 안보여서 너무 깔끔해보여요디자인도 깔끔해서 넘 이뿜,,,,,
ANAL-211104-0230,1,N,1,뚜껑에곰팡이가ㅡㅡ비닐뜯기전에확인했으니다행이지상품을왜 확인도안하시고 막보내시네 다른분들은이상없었으니별말없으셨겠지만 상당히불쾌하네요 마스크보관하는건데 어떻게이런상품을확인도없이걍포장해서팔면그만입니까겉에뭐가묻었다면닦아서라도쓰겠지만 마스크를담고덮는뚜껑인데이러면본인은쓰시겠어요 교환신청했는데 내일교환받을상품은제대로오면좋겠습니다,뚜껑결합이 안맞음 입구가 커서 마스크가 우르르 떨어짐,뚜껑에곰팡이가비닐뜯기전에확인했으니다행이지상품을왜 확인도안하시고 막보내시네 다른분들은이상없었으니별말없으셨겠지만 상당히불쾌하네요 마스크보관하는건데 어떻게이런상품을확인도없이걍포장해서팔면그만입니까겉에뭐가묻었다면닦아서라도쓰겠지만 마스크를담고덮는뚜껑인데이러면본인은쓰시겠어요 교환신청했는데 내일교환받을상품은제대로오면좋겠습니다,제대로확인후보내주세요관리가 잘 안되나봐요  투컹속에 곰팡이가 많네요,,,,,,
ANAL-211104-0033,0,P,1,식탁,있어서,모양,의자,좋아요,2.48,1.68,1.18,1.13,1.07
ANAL-211104-0033,1,P,1,원하는 모양대로 잘라 붙일 수 있어서 좋은거 같아요,식탁 의자 움직일때 소리가 너무 커서 구매했는데 사이즈도 잘 맞고 높이도 조절되서 좋네요,매우 만족합니다,,,,,,,
ANAL-211104-0033,0,P,1,좋아요,아주,가격대비,좋고,다시,2.43,2.34,1.87,1.74,1.37
ANAL-211104-0033,1,P,1,원하는대로 짤라쓸수잇어 좋습니다,의자끌림이없어져서좋네요,가격대비 아주 좋은 상품이며 빠른배송 또한 맘에 드네요사용해보고 맘에 들어서 또 다시 구매했습니다,강마루 보호용으로 잘 활용했네요,좋습니다빠른 배송에 제법 두께가 있어서 좋습니다,,,,,
ANAL-211104-0033,0,N,1,식탁,의자,,,,1.06,1.0,,,
ANAL-211104-0033,1,N,1,식탁의자 뺄때마다 드륵소리나사 아랫집 엄청 신경쓰이다라구요,식탁의자가 나무였는데 이거 붙이고나서 소리 안납니다기존 의자에 처음부터 소음방지포가 약간 붙어서 나왔는데 이게 너덜너덜 해져서 그냥 뜯고 바로 붙였습니다설명서에는 접착부위를 깨끗하게 해라고 되어있던데 그냥 붙여도 잘 붙었습니다,,,,,,,,
ANAL-211104-0067,0,P,1,좋아요,아이가,너무,아기,칫솔,3.4,3.28,1.39,0.88,0.72
ANAL-211104-0067,1,P,1,좋아요,좋아욥 좋아요,그 칫솔 끼우는 부분이 쉽게 부서지는거 같아요,아이가 스스로 하려고하네요,아이가 좋아해요,,,,,
ANAL-211104-0067,0,N,1,좋아,양치,,,,1.0,1.0,,,
ANAL-211104-0067,1,N,1,애가 싫어하네요,바른 양치습관 길러주고 양치에 거부감이 없게 하려고 구입했는데 어린 아기에게는 큰 효과 없는 것 같아 아쉬워요,아이가 참 좋아해요,불나오는거 특히 좋아하고입에 혼자 넣고 그러네요,,,,,,
ANAL-211104-0067,0,P,1,칫솔,아이,모가,진동,아기,3.37,3.2,3.08,2.46,2.03
ANAL-211104-0067,1,P,1,애기는좋아해서다행이네요생각했던 진동의 칫솔은 아니라서 저는 실망했는데욬딸은 불들어오고 웅웅거리는거에 좋아하더라구요엄청 치카치카 하자면 싫어하고 도망가는아기인데스스로 잡고 하네요,저는 칫솔 모가 움직이는게 좋을줄 알았는데 이 진동으로도 충분히 치아를 깨끗하게 해줄수있을것같아요진동이 끝날때까지 치카치카 해주면 돼서 따로 시간체크 할 필요가 없어서 편해요한가지 단점은 건전지 넣을때 나사를 열고 건전지 넣고 다시 나사를 조여야 한다는점이 사실 조금 불편하네요캡부분 떼고 써도 될지 몰라서 일단은 그냥 나사 조이면서 쓰고 있는데 어른용은 건전지 캡 부분이 없더라구요건전지 캡부분 그냥 버리고 써도 될까요칫솔모가 굉장히 잘 벌어져요전동칫솔 사실때 리핑용 같이 구매하시는게 좋을것같아요,고민하시는분들께저처럼 아이 치카때문에 맘고생 좀 하셨을 분들 조금이나마 도움되시라고 상품평써요 30개월아들 치카때문에 정말 치솔이란 칫솔 다사봤고 책이며 장난감이며 안사줘본게 없을 정도로 치카로 맘고생 많이 했어요,전동칫솔이라 아이 칫솔질이 꼼꼼하지 못해도 그나마 안심이되어요,하나는 일반 하나는 전동  아기 하나 스스로 하는거랑 제가 해주는거랑  처음에는 진동을 무서워 하고 공룡을 주거나 저에게 주더니 이젠 잘해요,,,,,
ANAL-211104-0067,0,N,1,건전지,전동칫솔은,너무,칫솔,만족합니다감사합니다,6.44,4.79,4.16,3.98,3.87
ANAL-211104-0067,1,N,1,모가 넘 억세요,16개월아기칫솔이가 나기 시작하는데 양치를 할 생각을 안해서 구입했어요그런데 역시나 싫어해요,16개월아기 양치하는걸 너무 싫어해서 사봤어요,힘들게 건전지 넣고 아이에게 쥐어줬는데 한번 터치하니 밝은 불이 들어오고 한번 더 누르니 진동이 오네요산지 몇일 되었는데 제가 양치하러 가자고 안해도 먼저가서 양치를 하는 아이로 바뀌었어요,흠 제가 잘못보고 시켰는지 칫솔모가 젤 작은게 왔어요18개월아이 입에는 작은느낌이었어요전동칫솔은 아기가 거부감 없이 좋아하긴하는데요,,,,,
ANAL-211104-0212,0,P,0,튼튼하고,,,,,2.46,,,,
ANAL-211104-0212,1,P,0,품절이라 좀 기다렸는데 생각보다 빨리 배송 받았네요,주방에 올려놓고 쓰는데 이것저것 놓고 사용하기 좋아욯 가격대비 우수한 좋은 제품 감사합니다,서랍장 위 공간 활용하려고 구매했는데 깔끔하고 튼튼해요,약간 흠이 있는 상품이 와서 별 하나 차감 합니다,,,,,,
ANAL-211104-0212,1,N,0,배송상태는 만족하나 접착부분이 약해서 사이가 벌어져 다리가 휘어져있음,,,,,,,,,
ANAL-211104-0212,0,P,0,좋네,,,,,1.0,,,,
ANAL-211104-0212,1,P,0,너무 예쁘고 좋네요,정리할때좋아요양념이랑 컵 정리하니까 좋네용 근데 장 칸이 좀 작아서 위엔 작은것들 올려놔야해요,,,,,,,,
ANAL-211104-0212,1,N,0,예뻐요,,,,,,,,,
ANAL-211104-0061,1,P,1,쓸만함,,,,,,,,,
ANAL-211104-0061,1,N,1,잘못시켰어요가구보다 더튀어나와서 애기가 다잡아뜯음 뜯기좋아요,흠투명보호대인데  붙이는 테잎이 흰색이라붙일때 별거 아닌데 신경 쓰였던거 외엔괜찮습니다,,,,,,,,
ANAL-211104-0069,0,P,1,아이가,칫솔,좋네요,좋아,진동,2.48,1.89,1.79,1.5,0.99
ANAL-211104-0069,1,P,1,진동은 아직 무서워해서 더 써봐야할거 같아요,재구매잘 사용하고 있어요,아이가 다른 칫솔보다 좋아해서 칫솔모 추가 구매했어요,더꼼꼼이 딱기는것 같아 좋아서 1개더 구입 했어요,아이가좋아해요,,,,,
ANAL-211104-0069,0,N,1,칫솔,,,,,1.0,,,,
ANAL-211104-0069,1,N,1,아기가 처음에 관심보여서 잘 닦더니일주일만에 외면당하고 있네요손에 크레파스 묻은채로 닦았다가 칫솔손잡이에 물 든어서 안지워져요,리필 2개 딸려오고 추가로 구입하면 리필만 4개라 오래쓸 수 있을 거 같아요,근데 생각보다 진동이 쎄서 아기가 오래 잡고 있어도 괜찮을지 모르겠어요,,,,,,,
ANAL-211104-0069,0,P,1,모가,좋아,,,,1.51,0.99,,,
ANAL-211104-0069,1,P,1,조아요조아요조아요조아요조아요조아요조아요조아여조아요늘  쓰던거에요,29갤 아기 동글동글한 모 쓰고 싶어서 0단계 리필 삿다가 확실히 모가 작으니까 동그래도 불편하고 모가 금방 상하더라구요,잘벌어져서좀아쉽네여모가 빠지거나 하진않은데 좀딱딱하고 쉽게벌어지네요,28갤 아기 쓰는데 0단계 모가 둥그래서 시켰어요,,,,,,
ANAL-211104-0069,0,N,1,칫솔모가,리필,조카님,아이,전동,1.76,1.61,1.6,1.03,0.94
ANAL-211104-0069,1,N,1,17개월아기칫솔이 닦으려면 입을 앙 다문 아들 이닦기기 힘들어 투투스 전동칫솔 구매 써보니까 아이가 나름 입 잘 벌려줘서 전보다 양치가 훨 수월해졌음,포장은 비닐팩에 담아왔는대 다른물건에 치여서그런지 비닐포장이 뜯겨져왔어요,리필 단계가 좀 여러개면  좋겠어요2단계도 필요한데 없어서 아쉬워요,14개월 아이 쓰려고 샀어요1단계 누나쓰고있어서 0단계샀어요,,,,,,
ANAL-211104-0235,0,P,1,너무,정말,구매,좋습,두꺼,3.41,2.99,1.37,1.08,1.0
ANAL-211104-0235,1,P,1,아이방에 깔아줬는데 크기도 크고 두꺼워요,재구매잘받았습니다,처음에는 디자인이쁘고  시공이 편한거로 해서 구매했는데 막상 사용해보니까 정말 놀랐습니다시공 다 하고 뿌듯하게 시원한 아메리카노 땡기고 있었는데      실수로 흘려 버린거에요,전에 쓰던거는 아이가 심하게 뛰면 매트가 밀려서 계속 정리해야했는데 바닥을 보니 엠보싱처럼 쫀득쫀득한게 하나도 안밀리네요너무 좋습니다,두꺼우니까 맨발로 다녀도 푹신푹신하고 너무 좋습니다,,,,,
ANAL-211104-0235,1,N,1,아기가 기고 걸으려고 하는데 넘어지길래 복도에 깔려고 주문했어요 생각보다 폭신하고 소리도 많이 안나요 다만 모양 자를때 힘들었어요ㅠㅠ,냄새는 살짝 나서 환기시키고 썻어요 너무 이쁩니다,전에있던 제품이랑 높이차이랑 색차이가 있어서 아쉬워요   너무 너무 좋긴한데 ,재구매좋아요 퍼즐이 잘 안맞긴한데 ,사이즈는 생각한거보다 크고 푹신한게 맘에드네요,,,,,
ANAL-211104-0235,0,P,1,매트,너무,구매,이벤트로,아가드,3.93,2.95,2.75,2.72,2.35
ANAL-211104-0235,1,P,1,굳굳 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다,깔끔하고좋네요부드러운 편은 아님 사이즈가 커서 좋음,첨엔  맘에 안들어서  그냥 그래서 상품평도 대충 대충 썻어요,싸구려 아랫층소음방지만 되는 매트들과는 층과 쿠션감부터 달라요   그렇다고 너무 폭폭 들어가면 발목 아플텐데 그렇지않고 탄탄한 느낌이네요3 시공이 쉬워요,첨엔  맘에 안들어서  그냥 그래서 상품평도 대충 대충 썻어요 ㅋ,,,,,
ANAL-211104-0235,0,N,1,구매,매트,있는,이벤트로,퍼즐,2.94,2.92,2.84,2.69,2.51
ANAL-211104-0235,1,N,1,쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다,장점 조립이 쉽고 가볍다퍼즐 테두리를 맞게 자르는것도 쉽게 할 수 있음,장점이지만 단점인건 재단해서 사용하면 퍼즐부분이 아닌건 테이프로 붙여야 이어붙일 수 있는데 전용 테이프를 따로 사야한다는거 쿠팡체험단 이벤트로 상품을 무료로 제공 받아 작성한 구매 후기입니다,조립이쉽고가벼운데미끄럽진않아요친정에 쌍둥이들 자주 데리고 가서 며칠씩 있다,,,,,,
